id,status,score,same_subject_score,topic,answer,matched_subject,matched_chapter,matched_section,matched_concept,same_subject_concept,cross_subject_match,missing_terms,question
PRE-02-054,IN_SCOPE,0.499,0.499,데이터베이스 / SQL DML,GROUP BY,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"그룹별로, 그룹으로, 기준으로, 사용한다, 적용하려면, 집계하는, 집계함수를",SELECT 문에서 특정 컬럼을 기준으로 행들을 묶어 집계하는 절은?
PRE-02-055,IN_SCOPE,0.526,0.526,데이터베이스 / SQL DML,HAVING,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"사용하는, 적용한다, 적용한다는, 출력한다",GROUP BY로 묶인 그룹에 조건을 걸 때 사용하는 절은?
PRE-02-056,IN_SCOPE,0.458,0.458,데이터베이스 / SQL DML,FROM → WHERE → GROUP BY → HAVING → SELECT → ORDER BY,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"order, 나열하시오, 올바르게, 집계함수를",SELECT 절의 실행 순서를 올바르게 나열하시오. (FROM / WHERE / GROUP BY / HAVING / SELECT / ORDER BY)
PRE-02-057,IN_SCOPE,0.333,0.333,데이터베이스 / SQL DML,INNER JOIN (내부 조인),데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계-(5차 정규화),5차 정규화,5차 정규화,,"inner, left, null, outer, 결과에서, 만족하는, 무엇이라, 반환하는, 반환한다, 보존하고, 제외된다, 테이블에서, 테이블의",두 테이블에서 조인 조건을 만족하는 행만 반환하는 조인 방식을 무엇이라 하는가?
PRE-02-058,IN_SCOPE,0.236,0.236,데이터베이스 / SQL DML,"COUNT, 학생 테이블의 전체 행 수",데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"null, 계산한다, 무시하고, 무엇이며, 반환하는, 반환한다, 집계함수는, 집계함수에는, 컬럼에서, 테이블의","다음 SQL에서 사용된 집계함수는 무엇이며, 반환하는 값은? ```sql SELECT COUNT(*) FROM 학생; ```"
PRE-02-059,IN_SCOPE,0.477,0.477,데이터베이스 / SQL DDL,GRANT,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 제어어(DCL: Data Control Language),데이터 제어어의 종류,데이터 제어어의 종류,,"명령어는, 부여하는, 부여한다, 사용자명, 적용된다, 테이블명, 테이블에, 회수한다","DCL 명령어 중, 특정 사용자에게 테이블에 대한 SELECT 권한을 부여하는 명령어는?"
PRE-02-060,IN_SCOPE,0.315,0.315,데이터베이스 / SQL DDL,COMMIT,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 제어어(DCL: Data Control Language),데이터 제어어의 종류,데이터 제어어의 종류,,"delete, insert, update, 데이터베이스에, 되돌린다, 명령어는, 반영하는, 분류하기도, 영구적으로, 저장한다, 트랜잭션에서, 트랜잭션의, 확정하여",트랜잭션의 변경 사항을 최종 확정하여 데이터베이스에 영구 반영하는 TCL 명령어는?
PRE-02-061,IN_SCOPE,0.455,0.455,데이터베이스 / SQL DML,"GROUP BY, HAVING",데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"그룹화된, 묶으려면, 사용한다, 적용하므로, 집계함수를, 필요하고, 학과별로","다음 SQL에서 빈칸에 들어갈 절은? ```sql SELECT 학과, COUNT(*) AS 학생수 FROM 학생 ( ) 학과 ( ) COUNT(*) >= 10; ```"
PRE-02-062,IN_SCOPE,0.184,0.184,데이터베이스 / 관계형 DB,투플 (Tuple),데이터 이해와 활용,데이터 모델링 & ERD,다양한 ER 표기법,속성(Attribute),속성(Attribute),,"cardinality, column, degree, relation, tuple, 데이터베이스, 데이터베이스에서, 릴레이션, 용어에서, 지칭하는, 카디널리티, 테이블은, 투플이며",관계형 데이터베이스에서 한 테이블(릴레이션)의 행(Row)을 지칭하는 용어는?
PRE-02-063,IN_SCOPE,0.339,0.339,데이터베이스 / 관계형 DB,차수 (Degree),데이터 이해와 활용,데이터 모델링 & ERD,다양한 ER 표기법,속성(Attribute),속성(Attribute),,"cardinality, degree, 나타낸다, 데이터베이스, 릴레이션에서, 무엇이라, 의미한다, 카디널리티, 테이블에",릴레이션에서 속성(Attribute)의 수를 무엇이라 하는가?
PRE-02-064,IN_SCOPE,0.294,0.294,데이터베이스 / 정규화,(b) 데이터 중복 제거와 이상현상 방지,데이터 이해와 활용,정규화 & 무결성,정규화와 이상현상,이상 현상,이상 현상,,"개선하기, 데이터베이스, 목적으로, 반정규화를, 분해하여, 이상현상을, 저하시킬, 적용한다, 정규화는, 종속성에, 최소화하고",다음 중 정규화의 주요 목적으로 가장 적합한 것은? (a) 데이터 조회 속도 향상 (b) 데이터 중복 제거와 이상현상 방지 (c) 물리적 저장 공간 확보 (d) 인덱스 자동 생성
PRE-02-065,IN_SCOPE,0.615,0.615,데이터베이스 / ER 모델,관계의 대응수,데이터 이해와 활용,데이터 모델링 & ERD,또 다른 ERD 표기법: Crow's Foot Model,관계,관계,,"나타내는, 데이터베이스, 동그라미는, 동그라미로, 의미한다, 인스턴스가, 있는지를, 표기법에서, 표기법은, 표현하며, 표현한다","Crow's Foot 표기법에서 선 끝의 까마귀 발, 막대, 동그라미로 표현하며 두 엔터티 사이에 몇 개의 인스턴스가 연결될 수 있는지를 나타내는 것은 무엇인가?"
PRE-02-066,IN_SCOPE,0.253,0.253,데이터베이스 / 관계형 DB,연결(교차) 테이블을 별도로 생성한다.,데이터 이해와 활용,정규화 & 무결성,관계형 테이블 전환 및 테이블 설계,관계형 테이블 전환,관계형 테이블 전환,,"association, table, 과목코드, 기본키를, 데이터베이스, 변환한다, 생성한다, 외래키로, 일반적으로, 처리하는가, 테이블로, 테이블을, 포함시킨다",M:N(다대다) 관계를 관계형 테이블로 변환할 때 일반적으로 어떻게 처리하는가?
PRE-02-067,IN_SCOPE,0.228,0.228,데이터베이스 / SQL DML,ORDER BY,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 그룹 연산,DML 그룹 연산,,"desc, order, 기준으로, 내림차순, 내림차순이, 마지막에, 사용하는, 순서에서, 오름차순, 정렬한다, 처리된다",SELECT 문에서 결과를 특정 컬럼 기준으로 오름차순/내림차순 정렬할 때 사용하는 절은?
PRE-02-068,IN_SCOPE,0.435,0.435,데이터베이스 / SQL DML,"DELETE, 모든 행이 삭제된다.",데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 기본 연산,DML 기본 연산,,"rollback, table, truncate, 가능하다, 동작하는가, 명령이다, 무엇이며, 삭제되지만, 삭제된다, 실행되므로, 유지된다, 테이블에서, 트랜잭션","다음 SQL에서 사용된 DML 명령은 무엇이며, WHERE 절이 없으면 어떻게 동작하는가? ```sql DELETE FROM 주문; ```"
PRE-02-069,IN_SCOPE,0.177,0.177,데이터베이스 / SQL DML,UNION,데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 기본 연산,DML 기본 연산,,"except, intersect, minus, union, 반환한다, 번째에만, 사용한다, 연산자는, 자동으로, 제거하여, 제거한다, 합집합을, 허용하려면",두 SELECT 결과를 합칠 때 중복 행을 제거하여 합치는 집합 연산자는?
PRE-02-070,IN_SCOPE,0.241,0.241,데이터베이스 / SQL DML,셀프 조인 (Self Join),데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계-(5차 정규화),5차 정규화,5차 정규화,,"alias, select, self, 데이터를, 무엇이라, 방식이다, 사용한다, 유용하다, 조인하는, 조직도나, 테이블에서",SELECT 문에서 자기 자신의 테이블을 JOIN하는 방식을 무엇이라 하는가?
PRE-02-071,IN_SCOPE,0.218,0.218,데이터베이스 / 정규화,1차 정규화 (1NF),데이터 이해와 활용,정규화 & 무결성,함수 종속성의 개념과 추론 규칙,정규화 수행의 예,정규화 수행의 예,,"atomic, value, 들어있을, 분리하는, 분리한다, 수강과목, 수강과목1행, 수강과목2행, 수강과목마다, 수강하여, 위반이다, 위반하므로, 테이블에서, 해결책은, 해결하기","학생(학번, 이름, 수강과목) 테이블에서 한 학생이 여러 과목을 수강하여 수강과목 컬럼에 '데이터베이스, 운영체제'처럼 여러 값이 들어있을 때, 이를 해결하기 위한 정규화 단계는?"
PRE-02-072,IN_SCOPE,0.301,0.301,데이터베이스 / 정규화,2차 정규형 (2NF) 위반,데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계,정규화,정규화,,"2nf는, 결정된다면, 과목코드, 분리하는, 위반이다, 위반하는가, 정규형을, 종속되어야, 종속으로, 테이블에서, 해결책은","수강(학번, 과목코드, 성적, 과목명) 테이블에서 '과목명'이 '과목코드'에만 종속되는 경우(학번+과목코드 복합키), 이는 몇 차 정규형을 위반하는가?"
PRE-02-073,IN_SCOPE,0.272,0.272,데이터베이스 / 정규화,3차 정규형 (3NF) 위반,데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계,정규화,정규화,,"3nf를, 결정되기, 때문이다, 분리하는, 위반하는가, 위반한다, 정규형을, 존재하므로, 테이블에서, 학과장이, 학과장이라는, 학과코드, 해결책은","학생(학번, 학과코드, 학과장) 테이블에서 학번→학과코드, 학과코드→학과장이 성립할 때, 어떤 정규형을 위반하는가?"
PRE-02-074,IN_SCOPE,0.208,0.208,데이터베이스 / 정규화,테이블 병합,데이터 이해와 활용,정규화 & 무결성,반(역)정규화,반(역)정규화의 실제,반(역)정규화의 실제,,"관계에서, 기법이다, 데이터베이스, 반정규화의, 발생하는, 불필요한, 빈번하게, 적용한다, 조회되는, 증가하여, 테이블로","반정규화의 방법 중, 자주 함께 조회되는 두 테이블을 하나의 테이블로 합치는 방식은?"
PRE-02-075,IN_SCOPE,0.269,0.269,데이터베이스 / 관계형 DB,인덱스 (Index),데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 조작어(DML: Data Manipulation Language),DML 기본 연산,DML 기본 연산,,"index, 갱신해야, 높이지만, 데이터베이스에서, 인덱스는, 인덱스도, 자료구조는, 찾아보기, 향상시키기",데이터베이스에서 데이터 검색 속도를 향상시키기 위해 특정 컬럼(들)의 값과 해당 행의 위치를 미리 정렬·저장해 둔 자료구조는?
PRE-02-076,IN_SCOPE,0.540,0.540,데이터베이스 / 관계형 DB,위치 투명성 (Location Transparency),데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계,데이터 투명성,데이터 투명성,,"데이터든, 데이터베이스에서, 동일하게, 무엇이라, 물리적으로, 방식으로, 조회한다",분산 데이터베이스에서 사용자가 데이터가 물리적으로 어느 서버에 있는지 알 필요 없이 동일하게 접근할 수 있는 성질을 무엇이라 하는가?
PRE-02-077,IN_SCOPE,0.557,0.557,데이터베이스 / 관계형 DB,"분할 투명성, 위치 투명성, 중복 투명성, 장애 투명성, 병행 투명성",데이터 이해와 활용,정규화 & 무결성,정규화를 적용한 데이터베이스 설계,데이터 투명성,데이터 투명성,,"5가지다, 고장에도, 나열하시오, 데이터베이스의",분산 데이터베이스의 5가지 투명성을 모두 나열하시오.
PRE-02-078,IN_SCOPE,0.294,0.294,데이터베이스 / SQL DML,(b) 네트워크 트래픽을 줄이고 실행 속도가 빠르다,데이터 이해와 활용,SQL & 데이터베이스 구축,저장 프로시저 (Stored Procedure),저장 프로시저의 장단점,저장 프로시저의 장단점,,"dbms, 동일하게, 동작한다, 불필요하고, 수행한다, 장점으로, 저장해두어, 정규화를, 제거한다, 종속되어, 줄어든다, 처리하므로, 컴파일이, 트래픽을",저장 프로시저(Stored Procedure)의 장점으로 옳은 것은? (a) 모든 DBMS에서 동일하게 동작한다 (b) 네트워크 트래픽을 줄이고 실행 속도가 빠르다 (c) 데이터 중복을 자동 제거한다 (d) 정규화를 자동 수행한다
PRE-02-079,IN_SCOPE,0.289,0.289,데이터베이스 / SQL DML,커서 (Cursor),데이터 이해와 활용,SQL & 데이터베이스 구축,임베디드 SQL,임베디드 SQL의 특징,임베디드 SQL의 특징,,"close, cursor, declare, fetch, open, select, 가져오기, 반복하면, 사용하는, 사용한다, 순서대로, 순차적으로, 있으므로, 접근하기, 처리하려면","임베디드 SQL에서 SELECT 결과가 여러 행일 때, 한 행씩 순차적으로 접근하기 위해 사용하는 도구는?"
PRE-02-080,IN_SCOPE,0.635,0.635,데이터베이스 / SQL DDL,"DCL (Data Control Language, 데이터 제어어)",데이터 이해와 활용,SQL & 데이터베이스 구축,데이터 제어어(DCL: Data Control Language),데이터 제어어의 종류,데이터 제어어의 종류,,"구분하기도, 제어하는, 집합이다","SQL 분류 중, GRANT·REVOKE·COMMIT·ROLLBACK이 속하는 언어 유형은?"
PRE-02-081,IN_SCOPE,0.396,0.396,데이터베이스 / 기초 개념,(b) 트리 구조로 부모-자식 관계만 표현한다,데이터 이해와 활용,데이터 & 데이터베이스 기초,데이터베이스의 종류,주요 데이터베이스 유형,주요 데이터베이스 유형,,"빠르지만, 조회한다, 지원한다, 특징으로, 표현하려면, 표현하여, 표현한다, 필요하다",데이터베이스 계층형 구조(Hierarchical DB)의 특징으로 올바른 것은? (a) 다대다 관계를 직접 표현할 수 있다 (b) 트리 구조로 부모-자식 관계만 표현한다 (c) SQL로 데이터를 조회한다 (d) 객체 상속을 지원한다
PRE-02-082,IN_SCOPE,0.568,0.568,데이터베이스 / 데이터 모델링,(c) ER 다이어그램 작성,데이터 이해와 활용,데이터 모델링 & ERD,데이터 모델링의 절차,데이터 모델링 단계,데이터 모델링 단계,,"결정하는, 다이어그램은, 단계에서, 대상으로, 산출물이다, 수행한다",물리적 모델링 단계에서 결정하는 사항이 아닌 것은? (a) 인덱스 설계 (b) 파티션 설계 (c) ER 다이어그램 작성 (d) 반정규화 적용
